key,Date,Hour,power,temperature
20200405:18,2020-04-05,18,5064,10.1
20200405:19,2020-04-05,19,5243,9.2
20200405:20,2020-04-05,20,5093,7.4
20200405:21,2020-04-05,21,4866,5.8
20200405:22,2020-04-05,22,4599,4.4
20200405:23,2020-04-05,23,4369,3.7
20200406:0,2020-04-06,0,4217,2.8
20200406:1,2020-04-06,1,4118,1.9
20200406:2,2020-04-06,2,4088,1.4
20200406:3,2020-04-06,3,4127,0.4
20200406:4,2020-04-06,4,4286,0.6
20200406:5,2020-04-06,5,4529,0.7
20200406:6,2020-04-06,6,4846,-0.3
20200406:7,2020-04-06,7,5098,0.2
20200406:8,2020-04-06,8,5156,2.2
20200406:9,2020-04-06,9,5175,4.0
20200406:10,2020-04-06,10,5316,6.7
20200406:11,2020-04-06,11,5386,8.6
20200406:12,2020-04-06,12,5349,10.4
20200406:13,2020-04-06,13,5261,11.1
20200406:14,2020-04-06,14,5205,11.5
20200406:15,2020-04-06,15,5245,12.2
20200406:16,2020-04-06,16,5377,12.8
20200406:17,2020-04-06,17,5445,12.4
20200406:18,2020-04-06,18,5480,14.1
20200406:19,2020-04-06,19,5486,14.0
20200406:20,2020-04-06,20,5246,12.6
20200406:21,2020-04-06,21,4959,11.3
20200406:22,2020-04-06,22,4627,11.5
20200406:23,2020-04-06,23,4370,10.6
20200407:0,2020-04-07,0,4196,10.3
20200407:1,2020-04-07,1,4093,9.7
20200407:2,2020-04-07,2,4037,8.2
20200407:3,2020-04-07,3,4063,8.6
20200407:4,2020-04-07,4,4197,7.5
20200407:5,2020-04-07,5,4472,7.7
20200407:6,2020-04-07,6,4719,6.1
20200407:7,2020-04-07,7,4996,4.4
20200407:8,2020-04-07,8,5076,6.8
20200407:9,2020-04-07,9,5145,9.7
20200407:10,2020-04-07,10,5229,10.7
20200407:11,2020-04-07,11,5338,12.4
20200407:12,2020-04-07,12,5339,12.3
20200407:13,2020-04-07,13,5308,13.4
20200407:14,2020-04-07,14,5304,13.6
20200407:15,2020-04-07,15,5326,12.7
20200407:16,2020-04-07,16,5483,12.6
20200407:17,2020-04-07,17,5553,11.2
20200407:18,2020-04-07,18,5500,8.5
20200407:19,2020-04-07,19,5451,7.7
20200407:20,2020-04-07,20,5274,7.0
20200407:21,2020-04-07,21,4981,6.1
20200407:22,2020-04-07,22,4654,5.5
20200407:23,2020-04-07,23,4390,5.5
20200408:0,2020-04-08,0,4229,5.5
20200408:1,2020-04-08,1,4123,5.3
20200408:2,2020-04-08,2,4079,5.5
20200408:3,2020-04-08,3,4036,5.8
20200408:4,2020-04-08,4,4153,5.7
20200408:5,2020-04-08,5,4441,6.1
20200408:6,2020-04-08,6,4764,6.4
20200408:7,2020-04-08,7,5075,6.5
20200408:8,2020-04-08,8,5269,6.6
20200408:9,2020-04-08,9,5365,7.1
20200408:10,2020-04-08,10,5382,7.7
20200408:11,2020-04-08,11,5421,9.5
20200408:12,2020-04-08,12,5330,11.4
20200408:13,2020-04-08,13,5211,12.9
20200408:14,2020-04-08,14,5132,13.2
20200408:15,2020-04-08,15,5115,13.9
20200408:16,2020-04-08,16,5203,12.9
20200408:17,2020-04-08,17,5219,13.3
20200408:18,2020-04-08,18,5233,13.3
20200408:19,2020-04-08,19,5344,12.1
20200408:20,2020-04-08,20,5171,10.3
20200408:21,2020-04-08,21,4884,8.5
20200408:22,2020-04-08,22,4580,9.0
20200408:23,2020-04-08,23,4327,9.7
20200409:0,2020-04-09,0,4131,9.8
20200409:1,2020-04-09,1,4024,9.1
20200409:2,2020-04-09,2,3991,7.9
20200409:3,2020-04-09,3,4001,7.5
20200409:4,2020-04-09,4,4178,7.5
20200409:5,2020-04-09,5,4533,3.9
20200409:6,2020-04-09,6,4857,2.0
20200409:7,2020-04-09,7,5106,0.9
20200409:8,2020-04-09,8,5198,2.2
20200409:9,2020-04-09,9,5186,3.3
20200409:10,2020-04-09,10,5308,5.6
20200409:11,2020-04-09,11,5348,6.1
20200409:12,2020-04-09,12,5282,7.7
20200409:13,2020-04-09,13,5191,7.5
20200409:14,2020-04-09,14,5123,8.9
20200409:15,2020-04-09,15,5126,8.3
20200409:16,2020-04-09,16,5238,8.0
20200409:17,2020-04-09,17,5270,8.3
20200409:18,2020-04-09,18,5279,7.4
20200409:19,2020-04-09,19,5417,6.1
20200409:20,2020-04-09,20,5274,4.8
20200409:21,2020-04-09,21,5012,3.4
20200409:22,2020-04-09,22,4690,3.0
20200409:23,2020-04-09,23,4424,2.3
20200410:0,2020-04-10,0,4243,1.7
20200410:1,2020-04-10,1,4115,1.8
20200410:2,2020-04-10,2,4057,2.0
20200410:3,2020-04-10,3,4050,1.5
20200410:4,2020-04-10,4,4108,1.4
20200410:5,2020-04-10,5,4204,1.0
20200410:6,2020-04-10,6,4258,1.2
20200410:7,2020-04-10,7,4379,1.0
20200410:8,2020-04-10,8,4522,0.7
20200410:9,2020-04-10,9,4613,1.7
20200410:10,2020-04-10,10,4714,2.9
20200410:11,2020-04-10,11,4796,4.7
20200410:12,2020-04-10,12,4797,5.9
20200410:13,2020-04-10,13,4768,7.0
20200410:14,2020-04-10,14,4775,6.5
20200410:15,2020-04-10,15,4809,6.0
20200410:16,2020-04-10,16,4933,6.6
20200410:17,2020-04-10,17,4975,6.2
20200410:18,2020-04-10,18,5003,5.3
20200410:19,2020-04-10,19,5153,4.3
20200410:20,2020-04-10,20,5041,3.1
20200410:21,2020-04-10,21,4822,2.1
20200410:22,2020-04-10,22,4578,1.2
20200410:23,2020-04-10,23,4353,0.8
20200411:0,2020-04-11,0,4185,0.7
20200411:1,2020-04-11,1,4062,0.5
20200411:2,2020-04-11,2,3998,0.2
20200411:3,2020-04-11,3,3992,-1.1
20200411:4,2020-04-11,4,4045,0.0
20200411:5,2020-04-11,5,4135,0.1
20200411:6,2020-04-11,6,4203,-0.9
20200411:7,2020-04-11,7,4351,-1.4
20200411:8,2020-04-11,8,4493,1.0
20200411:9,2020-04-11,9,4635,2.0
20200411:10,2020-04-11,10,4749,3.7
20200411:11,2020-04-11,11,4878,4.6
20200411:12,2020-04-11,12,4917,5.9
20200411:13,2020-04-11,13,4880,5.8
20200411:14,2020-04-11,14,4858,6.4
20200411:15,2020-04-11,15,4911,7.6
20200411:16,2020-04-11,16,5021,7.7
20200411:17,2020-04-11,17,5056,8.9
20200411:18,2020-04-11,18,5052,9.2
20200411:19,2020-04-11,19,5153,8.4
20200411:20,2020-04-11,20,5014,7.9
20200411:21,2020-04-11,21,4776,6.9
20200411:22,2020-04-11,22,4503,5.7
20200411:23,2020-04-11,23,4272,5.1
20200412:0,2020-04-12,0,4102,4.7
20200412:1,2020-04-12,1,3974,5.0
20200412:2,2020-04-12,2,3895,3.9
20200412:3,2020-04-12,3,3867,4.0
20200412:4,2020-04-12,4,3888,4.2
20200412:5,2020-04-12,5,4016,3.9
20200412:6,2020-04-12,6,4096,4.3
20200412:7,2020-04-12,7,4305,4.2
20200412:8,2020-04-12,8,4571,5.1
20200412:9,2020-04-12,9,4753,5.4
20200412:10,2020-04-12,10,4904,5.9
20200412:11,2020-04-12,11,5067,7.5
20200412:12,2020-04-12,12,4992,8.1
20200412:13,2020-04-12,13,4852,9.1
20200412:14,2020-04-12,14,4833,10.1
20200412:15,2020-04-12,15,4854,10.8
20200412:16,2020-04-12,16,4985,11.9
20200412:17,2020-04-12,17,5001,13.6
20200412:18,2020-04-12,18,5045,13.3
20200412:19,2020-04-12,19,5067,11.8
20200412:20,2020-04-12,20,4910,10.5
20200412:21,2020-04-12,21,4688,10.5
20200412:22,2020-04-12,22,4428,10.8
20200412:23,2020-04-12,23,4192,10.4
20200413:0,2020-04-13,0,4028,10.3
20200413:1,2020-04-13,1,3937,9.6
20200413:2,2020-04-13,2,3905,9.6
20200413:3,2020-04-13,3,3936,9.3
20200413:4,2020-04-13,4,4042,9.1
20200413:5,2020-04-13,5,4288,9.7
20200413:6,2020-04-13,6,4586,9.9
20200413:7,2020-04-13,7,4863,9.8
20200413:8,2020-04-13,8,5048,10.2
20200413:9,2020-04-13,9,5221,10.4
20200413:10,2020-04-13,10,5327,11.6
20200413:11,2020-04-13,11,5441,13.0
20200413:12,2020-04-13,12,5486,14.7
20200413:13,2020-04-13,13,5419,14.2
20200413:14,2020-04-13,14,5330,13.8
20200413:15,2020-04-13,15,5346,9.3
20200413:16,2020-04-13,16,5481,7.8
20200413:17,2020-04-13,17,5485,7.3
20200413:18,2020-04-13,18,5439,6.7
20200413:19,2020-04-13,19,5457,5.0
20200413:20,2020-04-13,20,5282,4.6
20200413:21,2020-04-13,21,5004,3.9
20200413:22,2020-04-13,22,4700,4.1
20200413:23,2020-04-13,23,4491,3.1
20200414:0,2020-04-14,0,4327,3.0
20200414:1,2020-04-14,1,4215,2.7
20200414:2,2020-04-14,2,4213,2.0
20200414:3,2020-04-14,3,4243,1.3
20200414:4,2020-04-14,4,4373,-0.4
20200414:5,2020-04-14,5,4607,-0.7
20200414:6,2020-04-14,6,4900,-1.1
20200414:7,2020-04-14,7,5096,-1.0
20200414:8,2020-04-14,8,5178,0.8
20200414:9,2020-04-14,9,5278,2.6
20200414:10,2020-04-14,10,5373,3.4
20200414:11,2020-04-14,11,5459,4.1
20200414:12,2020-04-14,12,5436,5.3
20200414:13,2020-04-14,13,5404,5.2
20200414:14,2020-04-14,14,5374,6.4
20200414:15,2020-04-14,15,5438,6.1
20200414:16,2020-04-14,16,5570,5.6
20200414:17,2020-04-14,17,5603,5.5
20200414:18,2020-04-14,18,5622,3.8
20200414:19,2020-04-14,19,5668,2.7
20200414:20,2020-04-14,20,5507,2.3
20200414:21,2020-04-14,21,5232,0.1
20200414:22,2020-04-14,22,4914,0.3
20200414:23,2020-04-14,23,4665,-0.8
20200415:0,2020-04-15,0,4488,-1.2
20200415:1,2020-04-15,1,4386,-2.6
20200415:2,2020-04-15,2,4336,-3.0
20200415:3,2020-04-15,3,4377,-3.1
20200415:4,2020-04-15,4,4495,-2.8
20200415:5,2020-04-15,5,4718,-3.0
20200415:6,2020-04-15,6,5006,-3.2
20200415:7,2020-04-15,7,5260,-3.9
20200415:8,2020-04-15,8,5346,-1.4
20200415:9,2020-04-15,9,5503,0.0
20200415:10,2020-04-15,10,5653,1.6
20200415:11,2020-04-15,11,5722,2.7
20200415:12,2020-04-15,12,5673,3.7
20200415:13,2020-04-15,13,5583,2.9
20200415:14,2020-04-15,14,5521,4.2
20200415:15,2020-04-15,15,5591,4.4
20200415:16,2020-04-15,16,5709,3.2
20200415:17,2020-04-15,17,5655,2.0
20200415:18,2020-04-15,18,5565,2.3
20200415:19,2020-04-15,19,5682,2.6
20200415:20,2020-04-15,20,5557,1.0
20200415:21,2020-04-15,21,5259,0.1
20200415:22,2020-04-15,22,4954,-0.4
20200415:23,2020-04-15,23,4703,-1.8
20200416:0,2020-04-16,0,4524,-2.2
20200416:1,2020-04-16,1,4410,-4.2
20200416:2,2020-04-16,2,4361,-3.8
20200416:3,2020-04-16,3,4382,-4.1
20200416:4,2020-04-16,4,4511,-3.7
20200416:5,2020-04-16,5,4746,-4.1
20200416:6,2020-04-16,6,5018,-4.4
20200416:7,2020-04-16,7,5184,-3.2
20200416:8,2020-04-16,8,5276,-1.1
20200416:9,2020-04-16,9,5426,0.5
20200416:10,2020-04-16,10,5589,1.9
20200416:11,2020-04-16,11,5653,-0.7
20200416:12,2020-04-16,12,5630,3.1
20200416:13,2020-04-16,13,5568,2.5
20200416:14,2020-04-16,14,5509,3.9
20200416:15,2020-04-16,15,5509,2.1
20200416:16,2020-04-16,16,5584,2.4
20200416:17,2020-04-16,17,5621,3.5
20200416:18,2020-04-16,18,5631,1.7
20200416:19,2020-04-16,19,5641,2.6
20200416:20,2020-04-16,20,5519,1.3
20200416:21,2020-04-16,21,5244,-0.1
20200416:22,2020-04-16,22,4920,1.4
20200416:23,2020-04-16,23,4664,-0.8
20200417:0,2020-04-17,0,4500,-1.7
20200417:1,2020-04-17,1,4387,-1.2
20200417:2,2020-04-17,2,4319,-1.4
20200417:3,2020-04-17,3,4338,-1.6
20200417:4,2020-04-17,4,4462,-1.9
20200417:5,2020-04-17,5,4681,-2.2
20200417:6,2020-04-17,6,4949,-2.4
20200417:7,2020-04-17,7,5171,-1.4
20200417:8,2020-04-17,8,5280,0.3
20200417:9,2020-04-17,9,5375,2.8
20200417:10,2020-04-17,10,5478,3.7
20200417:11,2020-04-17,11,5555,4.6
20200417:12,2020-04-17,12,5481,4.9
20200417:13,2020-04-17,13,5405,5.7
20200417:14,2020-04-17,14,5366,5.6
20200417:15,2020-04-17,15,5414,5.2
20200417:16,2020-04-17,16,5545,4.6
20200417:17,2020-04-17,17,5565,3.8
20200417:18,2020-04-17,18,5531,3.0
20200417:19,2020-04-17,19,5585,2.6
20200417:20,2020-04-17,20,5423,2.1
20200417:21,2020-04-17,21,5125,0.6
20200417:22,2020-04-17,22,4817,0.4
20200417:23,2020-04-17,23,4571,0.9
20200418:0,2020-04-18,0,4395,0.3
20200418:1,2020-04-18,1,4267,-0.3
20200418:2,2020-04-18,2,4196,-0.5
20200418:3,2020-04-18,3,4184,-1.4
20200418:4,2020-04-18,4,4289,-1.0
20200418:5,2020-04-18,5,4351,-1.3
20200418:6,2020-04-18,6,4404,-2.1
20200418:7,2020-04-18,7,4523,-2.0
20200418:8,2020-04-18,8,4632,-0.1
20200418:9,2020-04-18,9,4753,1.5
20200418:10,2020-04-18,10,4898,4.0
20200418:11,2020-04-18,11,4983,6.2
20200418:12,2020-04-18,12,4967,6.3
20200418:13,2020-04-18,13,4905,7.8
20200418:14,2020-04-18,14,4917,9.9
20200418:15,2020-04-18,15,4970,9.5
20200418:16,2020-04-18,16,5094,9.5
20200418:17,2020-04-18,17,5124,9.4
20200418:18,2020-04-18,18,5050,9.7
20200418:19,2020-04-18,19,5205,8.8
20200418:20,2020-04-18,20,5089,7.6
20200418:21,2020-04-18,21,4839,6.9
20200418:22,2020-04-18,22,4564,6.2
20200418:23,2020-04-18,23,4330,5.9
20200419:0,2020-04-19,0,4148,6.2
20200419:1,2020-04-19,1,4010,7.0
20200419:2,2020-04-19,2,3959,6.8
20200419:3,2020-04-19,3,3928,6.8
20200419:4,2020-04-19,4,3940,6.6
20200419:5,2020-04-19,5,3986,6.5
20200419:6,2020-04-19,6,4056,7.0
20200419:7,2020-04-19,7,4255,7.2
20200419:8,2020-04-19,8,4520,7.5
20200419:9,2020-04-19,9,4758,7.5
20200419:10,2020-04-19,10,4973,7.5
20200419:11,2020-04-19,11,5082,7.7
20200419:12,2020-04-19,12,5044,8.6
20200419:13,2020-04-19,13,4852,9.3
20200419:14,2020-04-19,14,4901,12.3
20200419:15,2020-04-19,15,5078,12.1
20200419:16,2020-04-19,16,5168,12.2
20200419:17,2020-04-19,17,5089,8.6
20200419:18,2020-04-19,18,5028,7.3
20200419:19,2020-04-19,19,5139,7.5
20200419:20,2020-04-19,20,5076,4.8
20200419:21,2020-04-19,21,4878,3.8
20200419:22,2020-04-19,22,4646,2.5
20200419:23,2020-04-19,23,4439,1.1
20200420:0,2020-04-20,0,4281,-0.5
20200420:1,2020-04-20,1,4191,-0.5
20200420:2,2020-04-20,2,4174,-1.2
20200420:3,2020-04-20,3,4200,-2.3
20200420:4,2020-04-20,4,4332,-3.0
20200420:5,2020-04-20,5,4579,-2.2
20200420:6,2020-04-20,6,4872,-3.3
20200420:7,2020-04-20,7,5036,-2.8
20200420:8,2020-04-20,8,5148,-0.5
20200420:9,2020-04-20,9,5252,2.2
20200420:10,2020-04-20,10,5403,2.6
20200420:11,2020-04-20,11,5454,3.2
20200420:12,2020-04-20,12,5363,4.0
20200420:13,2020-04-20,13,5252,4.7
20200420:14,2020-04-20,14,5207,5.0
20200420:15,2020-04-20,15,5195,5.4
20200420:16,2020-04-20,16,5296,6.4
20200420:17,2020-04-20,17,5344,5.9
20200420:18,2020-04-20,18,5400,4.9
20200420:19,2020-04-20,19,5484,3.8
20200420:20,2020-04-20,20,5330,3.1
20200420:21,2020-04-20,21,5044,3.3
20200420:22,2020-04-20,22,4729,4.3
20200420:23,2020-04-20,23,4474,4.2
20200421:0,2020-04-21,0,4284,3.2
20200421:1,2020-04-21,1,4173,2.7
